Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,HeapMemoryUsed,HeapMemoryDelta,NonHeapMemoryUsed,SuccessRate
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,INSERT,0.04,29.44,102654952,25165824,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,SIMPLE_SELECT,0.08,60.86,102654952,30833992,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,UPDATE,0.01,11.18,102654952,0,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,DELETE,0.01,9.75,102654952,4194304,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,RANGE_SELECT,0.07,48.89,102654952,12582912,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,EQUALS_SELECT,0.03,18.95,102654952,12582912,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,RANGE_UPDATE,0.13,97.12,102654952,-3676512,6334424,100.00
2024-11-09T15:54:53.7971613,BPlusTreeArrayEngine,6000,EQUALS_UPDATE,0.05,37.59,102654952,4194304,6334424,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,INSERT,0.04,34.77,140403688,25165824,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,SIMPLE_SELECT,0.09,77.39,140403688,47611208,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,UPDATE,0.01,12.85,140403688,0,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,DELETE,0.01,10.84,140403688,4194304,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,RANGE_SELECT,0.07,61.00,140403688,16777216,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,EQUALS_SELECT,0.03,22.74,140403688,20971520,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,RANGE_UPDATE,0.13,120.36,140403688,4712096,6470504,100.00
2024-11-09T15:54:53.8715305,BPlusTreeArrayEngine,7000,EQUALS_UPDATE,0.05,45.78,140403688,4194304,6470504,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,INSERT,0.04,39.99,182346728,29360128,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,SIMPLE_SELECT,0.09,92.50,182346728,55999816,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,UPDATE,0.01,14.19,182346728,0,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,DELETE,0.01,11.79,182346728,4194304,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,RANGE_SELECT,0.07,72.96,182346728,33554432,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,EQUALS_SELECT,0.03,27.28,182346728,25165824,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,RANGE_UPDATE,0.14,145.99,182346728,8906400,6521112,100.00
2024-11-09T15:54:53.9450624,BPlusTreeArrayEngine,8000,EQUALS_UPDATE,0.05,53.25,182346728,8388608,6521112,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,INSERT,0.04,44.55,224289768,29360128,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,SIMPLE_SELECT,0.10,106.96,224289768,68582728,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,UPDATE,0.01,15.40,224289768,0,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,DELETE,0.01,12.76,224289768,4194304,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,RANGE_SELECT,0.08,86.04,224289768,50331648,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,EQUALS_SELECT,0.03,30.80,224289768,25165824,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,RANGE_UPDATE,0.14,166.52,224289768,17295008,6632280,100.00
2024-11-09T15:54:54.0128257,BPlusTreeArrayEngine,9000,EQUALS_UPDATE,0.05,61.30,224289768,12582912,6632280,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,INSERT,0.04,50.21,270427112,33554432,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,SIMPLE_SELECT,0.10,124.99,270427112,85359944,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,UPDATE,0.01,16.53,270427112,4194304,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,DELETE,0.01,13.73,270427112,4194304,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,RANGE_SELECT,0.08,99.73,270427112,58720256,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,EQUALS_SELECT,0.03,35.74,270427112,33554432,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,RANGE_UPDATE,0.15,187.74,270427112,21489312,6722192,100.00
2024-11-09T15:54:54.0874592,BPlusTreeArrayEngine,10000,EQUALS_UPDATE,0.06,68.98,270427112,12582912,6722192,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,INSERT,0.04,55.34,10898584,33554432,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,SIMPLE_SELECT,0.11,146.48,10898584,114720072,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,UPDATE,0.01,17.59,10898584,4194304,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,DELETE,0.01,14.50,10898584,4194304,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,RANGE_SELECT,0.08,112.23,10898584,67108864,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,EQUALS_SELECT,0.03,39.08,10898584,33554432,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,RANGE_UPDATE,0.15,209.95,10898584,-275787952,6899072,100.00
2024-11-09T15:54:54.161746,BPlusTreeArrayEngine,11000,EQUALS_UPDATE,0.06,75.56,10898584,12582912,6899072,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,INSERT,0.04,58.52,65424536,41943040,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,SIMPLE_SELECT,0.11,157.52,65424536,127302984,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,UPDATE,0.01,18.34,65424536,4194304,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,DELETE,0.01,15.04,65424536,4194304,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,RANGE_SELECT,0.08,122.02,65424536,92274688,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,EQUALS_SELECT,0.03,41.38,65424536,33554432,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,RANGE_UPDATE,0.15,226.54,65424536,-267399344,6925312,100.00
2024-11-09T15:54:54.2113592,BPlusTreeArrayEngine,12000,EQUALS_UPDATE,0.06,81.18,65424536,12582912,6925312,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,INSERT,0.04,62.00,124144792,46137344,7053112,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,SIMPLE_SELECT,0.11,172.54,124144792,152468808,7053112,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,UPDATE,0.01,19.44,124144792,4194304,7053112,100.00
