Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-17T00:59:58.6343518,HashMapEngine,8645,EQUALS_UPDATE,2.77,23977.15,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,10151,INSERT,0.07,718.99,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,9853,SIMPLE_SELECT,2.43,23949.76,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,10106,UPDATE,0.36,3675.24,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,10139,DELETE,0.36,3653.41,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,9961,RANGE_SELECT,0.47,4632.06,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,9947,EQUALS_SELECT,1.70,16903.13,90.15
2024-11-17T01:00:18.2104313,HashMapEngine,9950,RANGE_UPDATE,0.25,2445.46,100.00
2024-11-17T01:00:18.2104313,HashMapEngine,9893,EQUALS_UPDATE,3.12,30877.87,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11523,INSERT,0.08,936.64,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11086,SIMPLE_SELECT,2.72,30134.34,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11347,UPDATE,0.41,4678.88,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11434,DELETE,0.41,4718.49,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11165,RANGE_SELECT,0.52,5837.52,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11173,EQUALS_SELECT,1.89,21109.99,90.19
2024-11-17T01:00:40.224297,HashMapEngine,11181,RANGE_UPDATE,0.28,3089.53,100.00
2024-11-17T01:00:40.224297,HashMapEngine,11091,EQUALS_UPDATE,3.46,38361.99,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12733,INSERT,0.09,1161.04,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12329,SIMPLE_SELECT,3.01,37162.47,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12587,UPDATE,0.46,5839.28,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12686,DELETE,0.47,5909.66,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12467,RANGE_SELECT,0.58,7281.50,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12435,EQUALS_SELECT,2.09,25966.30,90.21
2024-11-17T01:01:05.2354854,HashMapEngine,12484,RANGE_UPDATE,0.31,3876.35,100.00
2024-11-17T01:01:05.2354854,HashMapEngine,12279,EQUALS_UPDATE,3.80,46680.57,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12733,INSERT,0.09,1161.04,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12329,SIMPLE_SELECT,3.01,37162.47,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12587,UPDATE,0.46,5839.28,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12686,DELETE,0.47,5909.66,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12467,RANGE_SELECT,0.58,7281.50,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12435,EQUALS_SELECT,2.09,25966.30,90.21
2024-11-17T01:01:05.2364878,HashMapEngine,12484,RANGE_UPDATE,0.31,3876.35,100.00
2024-11-17T01:01:05.2364878,HashMapEngine,12279,EQUALS_UPDATE,3.80,46680.57,100.00
