Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-16T22:39:05.4179032,SkipHashEngine,12435,EQUALS_SELECT,0.15,1818.19,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12484,RANGE_UPDATE,0.99,12403.61,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12279,EQUALS_UPDATE,2.79,34247.73,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12733,INSERT,0.11,1382.79,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12329,SIMPLE_SELECT,0.63,7716.89,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12587,UPDATE,0.01,138.13,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12686,DELETE,0.01,152.96,99.09
2024-11-16T22:39:05.4179032,SkipHashEngine,12467,RANGE_SELECT,0.19,2320.37,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12435,EQUALS_SELECT,0.15,1818.19,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12484,RANGE_UPDATE,0.99,12403.61,100.00
2024-11-16T22:39:05.4179032,SkipHashEngine,12279,EQUALS_UPDATE,2.79,34247.73,100.00
