Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-15T21:14:42.0645336,BPlusTreeEngine,8724,RANGE_SELECT,0.17,1525.29,100.00
2024-11-15T21:14:42.0645336,BPlusTreeEngine,8690,EQUALS_SELECT,0.05,437.67,100.00
2024-11-15T21:14:42.0645336,BPlusTreeEngine,8681,RANGE_UPDATE,0.38,3299.72,100.00
2024-11-15T21:14:42.0645336,BPlusTreeEngine,8645,EQUALS_UPDATE,0.15,1286.62,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,10151,INSERT,0.05,553.71,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,9853,SIMPLE_SELECT,0.38,3722.49,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,10106,UPDATE,0.01,54.94,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,10139,DELETE,0.00,40.67,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,9961,RANGE_SELECT,0.20,2035.31,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,9947,EQUALS_SELECT,0.06,583.83,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,9950,RANGE_UPDATE,0.46,4569.81,100.00
2024-11-15T21:14:45.6035623,BPlusTreeEngine,9893,EQUALS_UPDATE,0.18,1783.99,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11523,INSERT,0.06,710.48,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11086,SIMPLE_SELECT,0.43,4758.70,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11347,UPDATE,0.01,62.25,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11434,DELETE,0.00,46.29,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11165,RANGE_SELECT,0.23,2590.28,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11173,EQUALS_SELECT,0.07,737.79,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11181,RANGE_UPDATE,0.52,5807.91,100.00
2024-11-15T21:14:49.3093863,BPlusTreeEngine,11091,EQUALS_UPDATE,0.21,2335.92,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12733,INSERT,0.07,873.26,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12329,SIMPLE_SELECT,0.48,5967.07,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12587,UPDATE,0.01,69.57,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12686,DELETE,0.00,51.73,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12467,RANGE_SELECT,0.26,3273.85,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12435,EQUALS_SELECT,0.07,922.37,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12484,RANGE_UPDATE,0.58,7295.94,100.00
2024-11-15T21:14:53.6830606,BPlusTreeEngine,12279,EQUALS_UPDATE,0.24,2968.77,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12733,INSERT,0.07,873.26,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12329,SIMPLE_SELECT,0.48,5967.07,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12587,UPDATE,0.01,69.57,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12686,DELETE,0.00,51.73,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12467,RANGE_SELECT,0.26,3273.85,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12435,EQUALS_SELECT,0.07,922.37,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12484,RANGE_UPDATE,0.58,7295.94,100.00
2024-11-15T21:14:53.6845663,BPlusTreeEngine,12279,EQUALS_UPDATE,0.24,2968.77,100.00
