Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-17T01:01:26.5562491,SkipHashEngine,8681,RANGE_UPDATE,0.57,4918.95,100.00
2024-11-17T01:01:26.5562491,SkipHashEngine,8645,EQUALS_UPDATE,1.27,11020.03,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,10151,INSERT,0.07,667.92,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,9853,SIMPLE_SELECT,0.40,3947.82,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,10106,UPDATE,0.01,67.29,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,10139,DELETE,0.00,50.45,99.06
2024-11-17T01:01:34.2198126,SkipHashEngine,9961,RANGE_SELECT,0.12,1189.35,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,9947,EQUALS_SELECT,0.09,890.82,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,9950,RANGE_UPDATE,0.64,6390.35,100.00
2024-11-17T01:01:34.2198126,SkipHashEngine,9893,EQUALS_UPDATE,1.58,15628.64,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11523,INSERT,0.07,860.55,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11086,SIMPLE_SELECT,0.46,5135.15,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11347,UPDATE,0.01,76.65,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11434,DELETE,0.00,57.09,99.09
2024-11-17T01:01:43.3422329,SkipHashEngine,11165,RANGE_SELECT,0.13,1475.86,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11173,EQUALS_SELECT,0.10,1110.33,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11181,RANGE_UPDATE,0.72,8039.90,100.00
2024-11-17T01:01:43.3422329,SkipHashEngine,11091,EQUALS_UPDATE,1.91,21197.68,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12733,INSERT,0.08,1054.70,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12329,SIMPLE_SELECT,0.53,6500.05,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12587,UPDATE,0.01,86.33,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12686,DELETE,0.01,63.77,99.09
2024-11-17T01:01:54.2166296,SkipHashEngine,12467,RANGE_SELECT,0.15,1813.20,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12435,EQUALS_SELECT,0.11,1369.23,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12484,RANGE_UPDATE,0.81,10073.38,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12279,EQUALS_UPDATE,2.27,27866.08,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12733,INSERT,0.08,1054.70,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12329,SIMPLE_SELECT,0.53,6500.05,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12587,UPDATE,0.01,86.33,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12686,DELETE,0.01,63.77,99.09
2024-11-17T01:01:54.2166296,SkipHashEngine,12467,RANGE_SELECT,0.15,1813.20,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12435,EQUALS_SELECT,0.11,1369.23,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12484,RANGE_UPDATE,0.81,10073.38,100.00
2024-11-17T01:01:54.2166296,SkipHashEngine,12279,EQUALS_UPDATE,2.27,27866.08,100.00
