Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-15T21:14:21.2471494,BPlusTreeEngine,8724,RANGE_SELECT,0.19,1658.11,100.00
2024-11-15T21:14:21.2471494,BPlusTreeEngine,8690,EQUALS_SELECT,0.06,488.65,100.00
2024-11-15T21:14:21.2471494,BPlusTreeEngine,8681,RANGE_UPDATE,0.40,3479.72,100.00
2024-11-15T21:14:21.2471494,BPlusTreeEngine,8645,EQUALS_UPDATE,0.16,1394.79,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,10151,INSERT,0.06,595.75,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,9853,SIMPLE_SELECT,0.29,2897.97,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,10106,UPDATE,0.01,68.47,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,10139,DELETE,0.01,52.57,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,9961,RANGE_SELECT,0.22,2187.73,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,9947,EQUALS_SELECT,0.06,634.45,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,9950,RANGE_UPDATE,0.48,4774.14,100.00
2024-11-15T21:14:24.5904998,BPlusTreeEngine,9893,EQUALS_UPDATE,0.19,1908.53,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11523,INSERT,0.06,743.75,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11086,SIMPLE_SELECT,0.33,3649.48,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11347,UPDATE,0.01,75.43,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11434,DELETE,0.01,58.14,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11165,RANGE_SELECT,0.25,2741.78,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11173,EQUALS_SELECT,0.07,787.00,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11181,RANGE_UPDATE,0.54,6013.90,100.00
2024-11-15T21:14:28.0173921,BPlusTreeEngine,11091,EQUALS_UPDATE,0.22,2472.98,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12733,INSERT,0.07,909.09,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12329,SIMPLE_SELECT,0.37,4570.10,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12587,UPDATE,0.01,82.94,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12686,DELETE,0.01,64.32,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12467,RANGE_SELECT,0.28,3452.74,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12435,EQUALS_SELECT,0.08,978.14,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12484,RANGE_UPDATE,0.60,7543.23,100.00
2024-11-15T21:14:32.2256687,BPlusTreeEngine,12279,EQUALS_UPDATE,0.26,3145.48,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12733,INSERT,0.07,909.09,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12329,SIMPLE_SELECT,0.37,4570.10,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12587,UPDATE,0.01,82.94,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12686,DELETE,0.01,64.32,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12467,RANGE_SELECT,0.28,3452.74,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12435,EQUALS_SELECT,0.08,978.14,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12484,RANGE_UPDATE,0.60,7543.23,100.00
2024-11-15T21:14:32.2266695,BPlusTreeEngine,12279,EQUALS_UPDATE,0.26,3145.48,100.00
