Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8660,SIMPLE_SELECT,0.20,1703.05,100.00
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8792,UPDATE,0.01,45.90,100.00
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8884,DELETE,0.00,35.56,100.00
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8724,RANGE_SELECT,0.16,1404.45,100.00
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8690,EQUALS_SELECT,0.05,393.83,100.00
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8681,RANGE_UPDATE,0.33,2873.72,100.00
2024-11-15T21:15:01.7188305,BPlusTreeArrayEngine,8645,EQUALS_UPDATE,0.13,1141.33,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,10151,INSERT,0.05,525.96,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,9853,SIMPLE_SELECT,0.23,2294.12,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,10106,UPDATE,0.01,53.71,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,10139,DELETE,0.00,40.90,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,9961,RANGE_SELECT,0.19,1881.59,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,9947,EQUALS_SELECT,0.05,524.02,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,9950,RANGE_UPDATE,0.40,4004.85,100.00
2024-11-15T21:15:04.6472974,BPlusTreeArrayEngine,9893,EQUALS_UPDATE,0.16,1597.88,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11523,INSERT,0.06,675.89,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11086,SIMPLE_SELECT,0.27,2979.61,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11347,UPDATE,0.01,60.87,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11434,DELETE,0.00,46.69,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11165,RANGE_SELECT,0.22,2424.77,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11173,EQUALS_SELECT,0.06,668.47,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11181,RANGE_UPDATE,0.46,5139.40,100.00
2024-11-15T21:15:07.8452979,BPlusTreeArrayEngine,11091,EQUALS_UPDATE,0.19,2123.64,100.00
2024-11-15T21:15:11.5385697,BPlusTreeArrayEngine,12733,INSERT,0.07,830.19,100.00
2024-11-15T21:15:11.5385697,BPlusTreeArrayEngine,12329,SIMPLE_SELECT,0.30,3739.82,100.00
2024-11-15T21:15:11.5385697,BPlusTreeArrayEngine,12587,UPDATE,0.01,68.20,100.00
