Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-16T22:34:50.0386305,SkipHashEngine,9950,RANGE_UPDATE,0.82,8179.80,100.00
2024-11-16T22:34:50.0386305,SkipHashEngine,9893,EQUALS_UPDATE,1.90,18826.73,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11523,INSERT,0.11,1232.20,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11086,SIMPLE_SELECT,0.62,6826.53,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11347,UPDATE,0.01,145.13,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11434,DELETE,0.01,154.61,99.09
2024-11-16T22:35:01.0400579,SkipHashEngine,11165,RANGE_SELECT,0.18,2042.82,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11173,EQUALS_SELECT,0.13,1506.64,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11181,RANGE_UPDATE,0.90,10108.27,100.00
2024-11-16T22:35:01.0400579,SkipHashEngine,11091,EQUALS_UPDATE,2.29,25342.95,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12733,INSERT,0.12,1510.84,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12329,SIMPLE_SELECT,0.72,8889.75,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12587,UPDATE,0.01,165.86,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12686,DELETE,0.01,173.99,99.09
2024-11-16T22:35:14.6861026,SkipHashEngine,12467,RANGE_SELECT,0.21,2585.19,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12435,EQUALS_SELECT,0.15,1873.84,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12484,RANGE_UPDATE,1.01,12661.76,100.00
2024-11-16T22:35:14.6861026,SkipHashEngine,12279,EQUALS_UPDATE,2.70,33139.50,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12733,INSERT,0.12,1510.84,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12329,SIMPLE_SELECT,0.72,8889.75,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12587,UPDATE,0.01,165.86,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12686,DELETE,0.01,173.99,99.09
2024-11-16T22:35:14.6871025,SkipHashEngine,12467,RANGE_SELECT,0.21,2585.19,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12435,EQUALS_SELECT,0.15,1873.84,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12484,RANGE_UPDATE,1.01,12661.76,100.00
2024-11-16T22:35:14.6871025,SkipHashEngine,12279,EQUALS_UPDATE,2.70,33139.50,100.00
