Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-16T22:36:27.8375615,SkipHashEngine,1253,INSERT,0.06,75.20,100.00
2024-11-16T22:36:27.8375615,SkipHashEngine,1207,SIMPLE_SELECT,0.13,153.47,100.00
2024-11-16T22:36:27.8375615,SkipHashEngine,1240,UPDATE,0.02,26.51,100.00
2024-11-16T22:36:27.8375615,SkipHashEngine,1284,DELETE,0.02,19.26,99.45
2024-11-16T22:36:27.8375615,SkipHashEngine,1240,RANGE_SELECT,0.09,113.43,100.00
2024-11-16T22:36:27.8375615,SkipHashEngine,1269,EQUALS_SELECT,0.04,56.90,100.00
2024-11-16T22:36:27.8375615,SkipHashEngine,1272,RANGE_UPDATE,0.39,496.99,100.00
2024-11-16T22:36:27.8375615,SkipHashEngine,1235,EQUALS_UPDATE,0.29,353.26,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2516,INSERT,0.05,134.63,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2509,SIMPLE_SELECT,0.15,366.11,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2497,UPDATE,0.02,37.69,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2523,DELETE,0.01,31.51,99.33
2024-11-16T22:36:29.4968169,SkipHashEngine,2429,RANGE_SELECT,0.08,206.20,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2533,EQUALS_SELECT,0.05,124.40,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2512,RANGE_UPDATE,0.41,1025.69,100.00
2024-11-16T22:36:29.4968169,SkipHashEngine,2481,EQUALS_UPDATE,0.41,1017.51,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3723,INSERT,0.06,205.62,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3765,SIMPLE_SELECT,0.18,679.01,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3741,UPDATE,0.01,48.32,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3797,DELETE,0.01,48.76,99.05
2024-11-16T22:36:31.8075524,SkipHashEngine,3769,RANGE_SELECT,0.09,336.99,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3730,EQUALS_SELECT,0.06,216.52,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3787,RANGE_UPDATE,0.44,1676.08,100.00
2024-11-16T22:36:31.8075524,SkipHashEngine,3688,EQUALS_UPDATE,0.55,2039.51,100.00
2024-11-16T22:36:35.0038329,SkipHashEngine,5041,INSERT,0.06,296.76,100.00
2024-11-16T22:36:35.0038329,SkipHashEngine,4967,SIMPLE_SELECT,0.22,1100.88,100.00
2024-11-16T22:36:35.0038329,SkipHashEngine,5010,UPDATE,0.01,58.18,100.00
