Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8924,INSERT,0.18,1571.11,100.00
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8660,SIMPLE_SELECT,0.47,4072.01,100.00
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8792,UPDATE,0.03,249.78,100.00
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8884,DELETE,0.01,65.17,100.00
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8724,RANGE_SELECT,1.38,12042.76,100.00
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8690,EQUALS_SELECT,0.19,1635.09,100.00
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8681,RANGE_UPDATE,7.60,66004.17,64.01
2024-11-17T01:03:21.9934102,SkipLinkedListIndexedEngine,8645,EQUALS_UPDATE,0.19,1617.95,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,10151,INSERT,0.19,1949.85,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,9853,SIMPLE_SELECT,0.54,5362.17,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,10106,UPDATE,0.03,304.51,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,10139,DELETE,0.01,73.32,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,9961,RANGE_SELECT,1.58,15692.54,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,9947,EQUALS_SELECT,0.21,2040.50,100.00
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,9950,RANGE_UPDATE,7.08,70432.32,62.04
2024-11-17T01:03:32.6115163,SkipLinkedListIndexedEngine,9893,EQUALS_UPDATE,0.20,2020.42,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11523,INSERT,0.21,2421.87,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11086,SIMPLE_SELECT,0.62,6901.44,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11347,UPDATE,0.03,351.14,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11434,DELETE,0.01,83.20,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11165,RANGE_SELECT,1.77,19798.30,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11173,EQUALS_SELECT,0.22,2464.97,100.00
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11181,RANGE_UPDATE,6.72,75159.24,60.65
2024-11-17T01:03:44.3398829,SkipLinkedListIndexedEngine,11091,EQUALS_UPDATE,0.22,2422.10,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12733,INSERT,0.23,2886.16,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12329,SIMPLE_SELECT,0.71,8694.76,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12587,UPDATE,0.03,394.99,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12686,DELETE,0.01,91.15,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12467,RANGE_SELECT,1.98,24699.76,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12435,EQUALS_SELECT,0.24,2936.04,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12484,RANGE_UPDATE,6.49,81053.40,59.40
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12279,EQUALS_UPDATE,0.23,2851.64,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12733,INSERT,0.23,2886.16,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12329,SIMPLE_SELECT,0.71,8694.76,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12587,UPDATE,0.03,394.99,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12686,DELETE,0.01,91.15,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12467,RANGE_SELECT,1.98,24699.76,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12435,EQUALS_SELECT,0.24,2936.04,100.00
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12484,RANGE_UPDATE,6.49,81053.40,59.40
2024-11-17T01:03:58.3478505,SkipLinkedListIndexedEngine,12279,EQUALS_UPDATE,0.23,2851.64,100.00
